#{"t_start": 1788794004.9572427, "env_id": "None"}
r,l,t
586.4556,300,4517.747777
576.1408,300,4517.747784
128.5696,300,4517.747789
307.137,300,4517.747796
648.6727,300,4517.747802
614.06165,300,4517.747808
526.34283,300,4517.747814
401.51556,300,4517.74782
463.5362,300,4517.747827
341.8934,300,4517.747833
505.04395,300,4517.747848
235.222,300,4517.747854
636.7584,300,4517.74786
275.9266,300,4517.747866
541.0335,300,4517.747876
253.59276,300,4517.747883
100.206406,300,4517.74789
306.99243,300,4517.747896
419.14566,300,4517.747902
657.87866,300,4517.747908
-442.454,300,4517.747914
214.74113,300,4517.747921
378.056,300,4517.747926
193.29166,300,4517.747932
454.95367,300,4517.747938
43.11079,300,4517.747945
287.8345,300,4517.747951
155.69261,300,4517.747957
568.6073,300,4517.747963
328.87265,300,4517.747969
446.2637,300,4517.747975
649.4223,300,4517.74798
523.9514,300,4517.747986
618.4089,300,4517.747993
266.90405,300,4517.747998
113.83687,300,4517.748005
558.7206,300,4517.748011
331.9089,300,4517.748017
502.02365,300,4517.748022
426.3651,300,4517.748028
298.2212,300,4517.748034
181.63786,300,5169.847866
108.35578,300,5169.847939
614.05115,300,5169.84795
637.4089,300,5169.847958
345.58084,300,5169.847964
639.16974,300,5169.84797
329.66946,300,5169.847976
545.2387,300,5169.847982
484.8445,300,5169.847988
145.8391,300,5169.847994
249.72322,300,5169.848
621.66406,300,5169.848006
613.26,300,5169.848013
609.44525,300,5169.848019
365.11234,300,5169.848025
446.36185,300,5169.84803
355.32956,300,5169.848036
538.0503,300,5169.848042
205.53557,300,5169.848047
622.18604,300,5169.848053
220.28197,300,5169.848059
559.907,300,5169.848065
298.70267,300,5169.848072
116.27821,300,5169.848077
262.42413,300,5169.848083
390.01697,300,5169.848089
614.8103,300,5169.848095
108.66105,300,5169.848101
165.52937,300,5169.848107
402.51288,300,5169.848114
138.94688,300,5169.848119
528.3083,300,5169.848125
-2438.3352,300,5169.848132
334.0196,300,5169.848138
169.80446,300,5169.848144
572.5961,300,5169.848149
397.5747,300,5169.848155
413.13724,300,5169.848161
630.5424,300,5169.848166
653.7782,300,5169.848172
621.08624,300,5169.848177
258.82083,300,5169.848183
115.03704,300,5169.84819
584.58545,300,5169.848196
273.50482,300,5169.848201
580.142,300,5169.848207
446.86127,300,5169.848213
273.13858,300,5169.848218
251.13512,300,5842.752293
182.02252,300,5842.752367
694.1815,300,5842.752379
706.5957,300,5842.752386
428.84082,300,5842.752392
722.742,300,5842.752398
372.44482,300,5842.752405
633.2052,300,5842.752411
516.3661,300,5842.752417
232.73071,300,5842.752423
287.61365,300,5842.752429
679.64056,300,5842.752435
697.07513,300,5842.752442
548.58905,300,5842.752449
437.93677,300,5842.752455
496.4914,300,5842.752461
425.0023,300,5842.752467
610.0637,300,5842.752473
253.44493,300,5842.752479
698.39233,300,5842.752484
299.73984,300,5842.75249
629.0948,300,5842.752496
403.34464,300,5842.752503
174.94958,300,5842.752509
399.29776,300,5842.752515
469.98065,300,5842.752521
686.37537,300,5842.752527
173.94371,300,5842.752533
216.01102,300,5842.752539
253.46378,300,5842.752545
221.0599,300,5842.752551
584.14417,300,5842.752557
105.342545,300,5842.752564
355.55057,300,5842.75257
225.58426,300,5842.752576
670.6745,300,5842.752582
421.07355,300,5842.752587
531.2457,300,5842.752593
723.03033,300,5842.752599
526.67645,300,5842.752605
700.59436,300,5842.752611
304.95718,300,5842.752617
187.09727,300,5842.752623
682.5284,300,5842.75263
304.37772,300,5842.752635
490.438,300,5842.752641
485.51462,300,5842.752647
328.76688,300,5842.752652
315.09875,300,6510.009539
-1240.0443,300,6510.009617
